"Plot","releve_nr","Fys_geo_regio","Jaar","Dagnummer","Pq_grootte","pH-H20","ORG_STOF","C/N","N_totaal","P_totaal","K_CaCl2","Amerikaanse eik","Asperge_Liggende asperge","Bevertjes","Bochtige smele","Bosaardbei","Bosanemoon","Brede stekelvaren","Brede wespenorchis_Duinwespenorchis","Dalkruid","Duizendblad","Eenarig wollegras","Engels raaigras","Es","Gestreepte witbol","Gevlekte orchis_Bosorchis","Gewone dophei","Gewone vogelkers","Gewoon kweldergras","Gewoon reukgras","Grote brandnetel","Hazelaar","Hulst","Jakobskruiskruid_Duinkruiskruid","Kleine ratelaar","Kleine veenbes","Kleine zonnedauw","Knolboterbloem","Kraaihei","Kruipwilg","Moeraswespenorchis","Muurpeper","Parnassia","Peen","Pitrus","Ratelpopulier","Ruwe berk","Ruwe smele","Slanke sleutelbloem","Smalle stekelvaren","Spaanse aak","Struikhei","Tengere rus","Tweerijige zegge","Veenpluis","Watermunt","Wilde gagel","Witte klaverzuring","Zachte berk","Zandstruisgras","Zoete kers","Zomereik","X","Y","naam","lmf_indeling","bodemgebruik","OMSCHRIJVI"
"dr0066",NA,"hzn",2018,155,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,108.97,57.8859999999999,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0067",NA,"hzn",2018,155,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.2927,57.4027,"Drenthe","hzn","Nat natuurlijk terrein","Veen"
"dr0068",NA,"hzn",2018,155,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.6152,57.6081,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0069",NA,"hzn",2011,178,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,110.8837,61.6185,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0070",NA,"hzn",2018,155,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113.0628,60.8325,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0071",NA,"hzn",2015,160,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.6057,68.3604,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0072",NA,"hzn",2018,155,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.8054,67.9944,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0073",NA,"hzn",2018,156,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.251,68.6335,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0074",NA,"hzn",2018,156,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.232,70.8402,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0075",NA,"hzn",2018,156,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.9107,66.1326,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0076",NA,"hzn",2018,156,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0859,69.5942999999999,"Drenthe","hzn","Landbouw en overig agrarisch","Moerig op zand"
"dr0077",202594,"hzn",2018,156,19,5.36,6.9,19.6,1760,305,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.752,69.45,"Drenthe","hzn","Nat natuurlijk terrein","Moerig op zand"
"dr0078",NA,"hzn",2018,156,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3164,75.8708,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0079",NA,"hzn",2018,164,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,72.6298,58.7161,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0080",NA,"hzn",2018,164,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,72.3011,56.1197,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0081",NA,"hzn",2018,164,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0661,59.6934,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0082",NA,"hzn",2003,171,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5562,58.6958,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0084",NA,"hzn",2018,233,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67.216,53.5399999999999,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0085",NA,"hzn",2003,171,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1263,63.4131,"Drenthe","hzn","Nat natuurlijk terrein","Moerig op zand"
"dr0086",NA,"hzn",2018,164,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5352,62.3912000000001,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0087",NA,"hzn",2018,164,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58.679,68.7827999999999,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0088",NA,"hzn",2015,168,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5025,69.0722,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0089",NA,"hzn",2018,164,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.3329,71.6677,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0090",NA,"hzn",2018,164,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3419,72.9712,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0091",202511,"hzn",2018,164,19,5.05,15.8,26.6,2970,271,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8603,65.0684,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0092",NA,"hzn",2018,165,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.3296,69.6297,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0093",202512,"hzn",2018,157,19,5.31,4.99,16.31,1530,263,16.6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.2148,80.2211,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0094",NA,"hzn",2018,142,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2848,78.3676000000001,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0095",NA,"hzn",2018,142,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.7289,79.7857000000001,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0096",NA,"hzn",2018,163,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.019,80.86,"Drenthe","hzn","Nat natuurlijk terrein","Moerig op zand"
"dr0097",NA,"hzn",2018,163,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.094,82.926,"Drenthe","hzn","Nat natuurlijk terrein","Moerig op zand"
"dr0098",NA,"hzn",2018,163,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4391,85.0436,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0100",NA,"hzn",2018,163,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.3978,88.9307,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0101",202513,"hzn",2018,163,19,5.26,7.54,15.45,2440,458,31.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2645,90.2132000000001,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0102",NA,"hzn",2018,165,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87.2678,90.7956000000001,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0103",NA,"hzn",2018,156,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.4497,71.4231,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0104",NA,"hzn",2018,157,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.4677,71.1083999999999,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0105",NA,"hzn",2007,165,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.979,81.398,"Drenthe","hzn","Droog natuurlijk terrein","Veen"
"dr0106",NA,"hzn",2018,157,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.8162,83.088,"Drenthe","hzn","Bos","Zand"
"dr0107",NA,"hzn",2018,137,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.3618,95.0179,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0108",203524,"hzn",2018,137,19,4.69,16.5,25.08,3290,288,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.585,93.1607000000001,"Drenthe","hzn","Bos","Zand"
"dr0109",NA,"hzn",2018,137,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.7757,90.9386,"Drenthe","hzn","Landbouw en overig agrarisch","Moerig op zand"
"dr0110",NA,"hzn",2018,137,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95.939,91.5458999999999,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0111",NA,"hzn",2007,157,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.292,89.852,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0112",NA,"hzn",2018,138,19,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.833,91.443,"Drenthe","hzn","Droog natuurlijk terrein","Zand"
"dr0113",NA,"hzn",2018,138,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.7025,92.1344,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0114",NA,"hzn",2018,138,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9781,93.8329,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0115",NA,"hzn",2018,165,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.943,93.79,"Drenthe","hzn","Recreatie","Zand"
"dr0116",NA,"hzn",2018,138,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.4312,95.6287,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0117",NA,"hzn",2003,167,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4131,99.6028,"Drenthe","hzn","Landbouw en overig agrarisch","Moerig op zand"
"dr0119",NA,"hzn",2018,165,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.4544,102.8707,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0120",NA,"hzn",2003,167,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5391,103.4942,"Drenthe","hzn","Nat natuurlijk terrein","Veen"
"dr0121",NA,"lvn",2015,152,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.028,106.11,"Drenthe","lvn","Landbouw en overig agrarisch","Moerig op zand"
"dr0122",NA,"hzn",2018,142,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.8661,94.6758999999999,"Drenthe","hzn","Nat natuurlijk terrein","Zand"
"dr0123",NA,"hzn",2003,177,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3075,95.309,"Drenthe","hzn","Bos","Zand"
"dr0124",NA,"hzn",2018,128,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2023,103.4005,"Drenthe","hzn","Landbouw en overig agrarisch","Moerig op zand"
"dr0125",NA,"hzn",2018,129,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76.34,100.143,"Drenthe","hzn","Landbouw en overig agrarisch","Moerig op zand"
"dr0126",NA,"hzn",2018,129,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.4095,104.1291,"Drenthe","hzn","Nat natuurlijk terrein","Zand"
"dr0127",NA,"hzn",2018,128,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3285,104.8661,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0128",NA,"hzn",2018,128,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4892,106.4741,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0129",NA,"hzn",2018,128,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2455,106.4635,"Drenthe","hzn","Landbouw en overig agrarisch","Moerig op zand"
"dr0130",203525,"hzn",2015,139,19,5.33,7.24,17.16,2110,1378,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7814,106.8959,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0131",NA,"hzn",2018,129,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4671,108.1444,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0132",NA,"hzn",2018,129,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3992,109.9808,"Drenthe","hzn","Landbouw en overig agrarisch","Moerig op zand"
"dr0133",NA,"hzn",2018,129,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1084,111.2731,"Drenthe","hzn","Landbouw en overig agrarisch","Leem"
"dr0134",NA,"lvn",2018,143,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.44,114.4665,"Drenthe","lvn","Nat natuurlijk terrein","Veen"
"dr0135",NA,"lvn",2007,191,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.8809,114.1312,"Drenthe","lvn","Nat natuurlijk terrein","Veen"
"dr0136",NA,"lvn",2018,143,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3629,112.782,"Drenthe","lvn","Landbouw en overig agrarisch","Veen"
"dr0137",NA,"hzn",2018,143,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1592,110.1629,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0138",NA,"hzn",2018,173,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.366,110.859,"Drenthe","hzn","Landbouw en overig agrarisch","Veen"
"dr0139",NA,"lvn",2018,129,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.8182,109.4867,"Drenthe","lvn","Nat natuurlijk terrein","Veen"
"dr0140",NA,"lvn",2018,143,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82.571,108.5414,"Drenthe","lvn","Nat natuurlijk terrein","Moerig op zand"
"dr0141",NA,"hzn",2018,129,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9307,106.3016,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
"dr0142",NA,"hzn",2018,129,19,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.3637,102.4338,"Drenthe","hzn","Landbouw en overig agrarisch","Zand"
